bug	s3-tool-buggy	capgen-tool
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Chart.1	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.59	2.0	0.7777777777777778
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.57	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.75	2.0	0.5
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.53	17.082002267758348	0.1941844919786096
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.79	2.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.41	9.111782356844051	0.28928571428571426
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.70	2.005063323673818	0.4588235294117647
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.71	32.07740919510942	0.20265281038527067
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Math.5	2.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Lang.58	29.01111786363491	0.44751250949673843
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Lang.33	12.086556226799566	0.19753086419753088
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Lang.43	9.011103651727023	0.02324730360284556
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SimFix.Lang.39	22.030376642086097	0.053786315741131206
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.jMutRepair.Closure.62	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.jMutRepair.Closure.63	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.jMutRepair.Chart.1	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.jMutRepair.Math.85	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.jMutRepair.Math.82	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.9	21.345899012945384	0.005031446540880504
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.17	21.345899012945384	0.005031446540880504
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.21	22.695002859334792	4.4984255510571296E-4
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.13	8.007502496437684	0.682693060097708
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.5	8.4	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Chart.25	8.00972186043758	0.40364069690992765
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.69	11.007535671800031	0.45362450332428494
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.105	33.54598738896327	0.0010624141483516483
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.58	11.022071295652244	0.5984485737986303
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.33	13.316869948936027	0.0626326530612245
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.20	11.19710345800791	0.4080767847758139
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.18	16.389152778218474	0.017123287671232876
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.7	14.133931291697506	0.03952101354932665
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.42	11.268208277114956	0.0680625
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.73	31.294077271702562	0.039464285714285716
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.87	15.06210652771306	0.4070832763571722
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.80	12.019028941282123	0.5811843592691717
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.81	11.357142857142858	0.02582390555828824
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.41	8.071159271974352	0.19788819875776395
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.4	28.763475041604366	2.2519986488008106E-4
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.82	7.1288128780596445	0.1730769230769231
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.49	11.105507884876237	0.062229904926534144
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.78	8.094903320081219	0.22757936507936505
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.2	8.008104557444208	0.37948028673835127
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Time.14	29.624633251746086	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.51	6.008712329567445	0.6292134831460675
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.58	14.222043302967316	0.06088888888888889
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.44	16.054930143425423	0.25217597079903914
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.53	7.017472953927596	0.36792081447963804
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.55	11.249908430498408	0.045
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Closure.21	44.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Closure.22	44.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.7	2.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.3	6.038476052359177	0.1730769230769231
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.13	1188.9005040989887	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.5	20.140135589034735	0.09807152976551883
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.25	57.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.95	6.012080473611774	0.17159791370317684
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.50	34.03590652680309	0.35939883645765996
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.60	6.016130089900092	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.73	8.022033684771564	0.06117353308364544
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.8	11.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.81	167.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.84	2.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.85	17.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.27	9.064567658513138	0.18748088382639877
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.39	55.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.59	11.674604313272015	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.67	89.08701990969772	0.0022034143708949236
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.129	9.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.10	30.57940448790397	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.21	53.503861061643164	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.75	18.274410239376138	0.0828869778869779
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.55	20.15035570687693	0.023197278911564624
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.130	21.17177389200866	0.027154450146949154
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.112	20.203877811425265	0.002255639097744361
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.124	59.15291248863627	0.04526724630823525
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.114	31.121466239442015	0.017912428129146396
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.78	16.637261874944993	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.22	17.39762502605734	0.018325617283950615
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.1	39.018467644979324	0.23699042194711012
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.3	18.659100691414643	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.12	56.16625921058651	0.03746031746031746
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.13	79.0460863175359	0.0500641539172968
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.25	20.367177646757167	0.03565513433934487
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.95	35.07204334112514	0.008411399920833883
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.80	134.06321770648492	0.009112269006407051
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.28	18.290235151192604	9.993593850096093E-4
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.81	159.04086906608393	0.010722684826989223
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.31	23.070095224855415	0.07923167155425219
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.85	42.04387356545513	0.3064776075493393
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.82	26.133856270568913	7.495505983912277E-4
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.40	71.01185858755059	0.25818870034625885
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.2	25.074195526015004	0.06928356928356927
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Lang.7	14.162292183416609	0.013725186104218362
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.1	10.056120192551461	0.08974358974358974
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.2	14.019038045374254	0.412860594906784
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.33.1	14.003897545504673	0.4976142109660116
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.1	9.012562033243793	0.14705205353326098
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.2	9.016559576204504	0.21957087445377324
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.1	2.0	0.7142857142857143
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.2	10.078867627056324	0.07370744908132745
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.1	3.030536794650992	0.625
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.2	6.046001907994276	0.34025629695095
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.18	5.147197134577558	0.29916897506925205
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.1	5.065496971548812	0.30245558768849407
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.15	5.077041793009103	0.21619152046783627
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.13	5.006988617415904	0.8047289033836119
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.5	5.483602220505678	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.25	5.004952572162565	0.49468205275864363
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.32	10.61509982054025	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.105	17.299341527672816	0.005092592592592591
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.58	12.343467835701388	0.1558676126008852
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.20	18.286493931987323	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.80	6.010909215915595	0.5517475435580739
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.8	5.036524149609491	0.47269595176571916
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.81	24.780801350259523	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.41	16.003204875631518	0.4090003262124229
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.85	5.037049987137065	0.4896494708994709
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.71	5.020362480231137	0.5130875395425659
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.82	5.120463243712704	0.4562095184455083
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.49	13.09409233748184	0.06641566265060239
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Time.11	15.005465531714128	0.4256006683506791
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Lang.51	6.009905923066329	0.7085416109819004
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Lang.63	5.143651161422325	0.27169811320754716
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.9	3.0334900858545657	0.663265306122449
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.7	6.04888729131854	0.26579665265796654
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.6	3.0	0.7142857142857143
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.1	2.0	0.6168831168831169
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.10	3.0334900858545657	0.663265306122449
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.8	13.13252760205064	0.42527464425274647
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.4	3.0	0.6
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.3	7.03654450819039	0.38504968383017163
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.2	2.0	0.6
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.80.5	3.0	0.7142857142857143
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.7	20.13673688452988	0.05714285714285714
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.6	12.088470109836667	0.12777777777777777
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.1	19.08862680920702	0.12893553223388307
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.8	3.0214653999358694	0.7237762237762237
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.4	3.0214653999358694	0.7237762237762237
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.3	18.17071157113727	0.03450655624568668
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.2	17.092483198701327	0.06038647342995169
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.63.5	12.088470109836667	0.12777777777777777
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.85.1	2.0	0.4166666666666667
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.85.3	16.13175685787554	0.14847314847314846
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.85.2	2.0	0.4444444444444444
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.5.1	7.0	0.045634050021939446
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.5.3	7.0	0.045634050021939446
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Math.5.2	9.396977310844473	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.9	6.118082896311803	0.12216814901829166
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.11	11.089534531999675	0.10990338164251208
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.7	11.184888486364585	0.06662476429918292
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.6	11.04030851210507	0.34827144686299616
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.1	6.157765112387684	0.25
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.10	11.089534531999675	0.10990338164251208
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.8	6.118082896311803	0.12216814901829166
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.4	11.065871446830709	0.20853333333333332
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.3	11.184888486364585	0.06662476429918292
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.12	11.202706771119088	0.09285796171042074
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.2	6.157765112387684	0.25
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.13	11.202706771119088	0.2265734265734266
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.59.5	11.065871446830709	0.20853333333333332
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.CapGen.Lang.43.1	13.017263121619376	0.043682864450127874
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.66	5.085267966081021	0.32083333333333336
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.133	4.01941932430908	0.2598775737340011
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.21	22.16229218341661	0.010521885521885523
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.126	2.0	0.6
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.109	2.0	0.3333333333333333
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.107	8.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.115	13.05747596533067	0.10576923076923077
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.12	13.10592199003662	0.01164021164021164
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Closure.22	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.7	2.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.26	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.15	2722.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.3	6.038476052359177	0.1730769230769231
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.12	9.0	0.14619883040935672
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.13	8.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.5	4.007005763277218	0.5287356321839081
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.14	4.009857707024216	0.20436941410129095
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Chart.25	203.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.95	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.50	1.0	0.746938775510204
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.80	5.089073420059249	0.37552083333333325
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.6	5.175378874876468	0.08035714285714286
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.8	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.81	5.078557324749073	0.41015625
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.88	8.046026541523757	0.05757554609533115
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.62	2.0	0.6303030303030304
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.96	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.63	2.0027730073902212	0.6597222222222222
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.84	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.15	12.080796975584212	0.16967706622879034
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.85	31.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.82	25.02486902886925	0.08118746924717074
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Math.2	2.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.51	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.58	8.005467299234077	0.5536922137860325
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.60	4.004894576640817	0.5885885885885886
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.20	26.228589367259477	0.0011018752338196782
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.18	13.155768235182261	0.05802572706935123
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.27	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.45	15.131623944794045	0.04671451355661881
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.44	8.005219351282001	0.5854632584859261
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.43	2.0	0.6666666666666666
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.39	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.63	2.0	0.4
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.41	2.0	0.5
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.24	21.085626865255794	0.01988367957638961
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.13	96.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.TBar.Lang.22	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SOFix.Math.2.1	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SOFix.Math.2.2	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Closure.129	8.47477426856111	0.026666666666666665
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Closure.19	14.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.7	2.0	0.4444444444444444
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.17	17.213613251380647	0.025797503467406377
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.26	8.185808825784493	0.07277719816843448
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.15	8.080738284657489	0.31371993258034747
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.3	8.306896719916327	0.013574660633484163
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.13	12.115252089592381	0.07229268914526102
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.14	10.175939481514979	0.0909090909090909
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Chart.25	7.04331923023503	0.32967032967032966
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.50	2.0	0.8143939393939394
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.20	4.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.80	2.0	0.5
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.81	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.63	21.114093841672705	0.005434782608695652
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.84	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.85	31.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Time.11	10.2025477771711	0.034438775510204085
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Lang.57	10.195915598871654	0.03872340425531915
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Lang.63	2.0	0.6
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.93	59.21820170566723	0.00965801886792453
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.73	15.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.28	14.123543410722807	0.055087212981949824
